"Date","Predicted_AvTemp"
2020-08-01,16.5729218474748
2020-08-02,16.6124297652861
2020-08-03,16.4135359086499
2020-08-04,16.425520290815
2020-08-05,16.5976050507713
2020-08-06,16.1196667293905
2020-08-07,16.1000029881871
2020-08-08,16.253013023512
2020-08-09,16.4048547506812
2020-08-10,16.1619103425825
2020-08-11,16.0744440321502
2020-08-12,16.0935883145728
2020-08-13,16.4162058507625
2020-08-14,15.7711016425238
2020-08-15,15.6285699154568
2020-08-16,15.9271038506693
2020-08-17,15.878283664924
2020-08-18,16.1081210313891
2020-08-19,15.7898289330712
2020-08-20,15.7816238432156
2020-08-21,15.7309705259191
2020-08-22,15.3419505377699
2020-08-23,15.5378707658028
2020-08-24,15.4500213986291
2020-08-25,15.781978223131
2020-08-26,15.3209372155052
2020-08-27,15.5407359781857
2020-08-28,15.4172305597153
2020-08-29,14.9788813940663
2020-08-30,14.7071716119962
2020-08-31,14.8475316235535
2020-09-01,15.0122068681417
2020-09-02,15.275674633664
2020-09-03,15.1184774308302
2020-09-04,15.3171150932815
2020-09-05,14.870347773462
2020-09-06,15.0486853984858
2020-09-07,14.7375149565448
2020-09-08,14.7241663690243
2020-09-09,14.3397583018713
2020-09-10,14.7542248321503
2020-09-11,14.4561669240313
2020-09-12,13.6400295665702
2020-09-13,13.5333696390667
2020-09-14,13.6226334726544
2020-09-15,13.7245844473773
2020-09-16,13.6771971042853
2020-09-17,14.1323000160446
2020-09-18,13.6047425905828
2020-09-19,13.420989561073
2020-09-20,13.0332052248484
2020-09-21,13.0049884050922
2020-09-22,13.1768546266027
2020-09-23,13.1930463302242
2020-09-24,12.7411312133542
2020-09-25,13.0034561844259
2020-09-26,13.0807446668149
2020-09-27,13.1449805508031
2020-09-28,12.8325189348993
2020-09-29,12.4738125793476
2020-09-30,12.9201717310552
2020-10-01,12.5902552237592
2020-10-02,12.3963286469422
2020-10-03,12.2620659263754
2020-10-04,12.1307244279403
2020-10-05,11.8972291949352
2020-10-06,11.7800902885441
2020-10-07,11.3754613025868
2020-10-08,11.6486369535277
2020-10-09,11.5559285051636
2020-10-10,11.4853402073545
2020-10-11,11.1036096456733
2020-10-12,11.1735721685652
2020-10-13,10.9274818940661
2020-10-14,10.9065237335584
2020-10-15,10.4245630139011
2020-10-16,10.7527313427668
2020-10-17,10.4251402249802
2020-10-18,10.663257595689
2020-10-19,10.3554049758825
2020-10-20,10.3302932045984
2020-10-21,9.92128251862873
2020-10-22,10.2257326278846
2020-10-23,9.45729484927188
2020-10-24,9.42134713402951
2020-10-25,9.40883997012742
2020-10-26,9.43082380048098
2020-10-27,8.83608671148664
2020-10-28,8.95366018937208
2020-10-29,9.13583185268519
2020-10-30,8.96530514896903
2020-10-31,8.7570920525156
2020-11-01,8.65733963133689
2020-11-02,8.90319930448607
2020-11-03,8.74700591172008
2020-11-04,8.66016323941746
2020-11-05,8.06133808027385
2020-11-06,7.87504132383777
2020-11-07,8.023245952893
2020-11-08,7.73127045320509
2020-11-09,7.2591860876364
2020-11-10,7.91208985556178
2020-11-11,7.78839078374234
2020-11-12,7.44228629026589
2020-11-13,7.16061586591461
2020-11-14,7.13388332218706
2020-11-15,6.4121842069173
2020-11-16,6.03801539923887
2020-11-17,6.28228108334199
2020-11-18,6.51471720439905
2020-11-19,6.2587711446578
2020-11-20,6.07118494004708
2020-11-21,6.49281789023038
2020-11-22,6.2792176576291
2020-11-23,6.54737481997258
2020-11-24,6.3955569563987
2020-11-25,6.68346237785518
2020-11-26,6.3758197624282
2020-11-27,5.98178650057611
2020-11-28,5.93019474996939
2020-11-29,6.09197896721104
2020-11-30,5.95459847399355
2020-12-01,6.5126419301123
2020-12-02,5.98917471890487
2020-12-03,5.23491344425698
2020-12-04,5.52052405810382
2020-12-05,5.77955766475878
2020-12-06,5.27599720873772
2020-12-07,4.93775037982357
2020-12-08,4.89027361354749
2020-12-09,5.16277288596194
2020-12-10,4.7334809928123
2020-12-11,4.69792176613506
2020-12-12,4.9691946796878
2020-12-13,5.14801853710739
2020-12-14,4.89579519946194
2020-12-15,5.12408069462473
2020-12-16,5.08255121733564
2020-12-17,5.18756377864567
2020-12-18,4.49682519738935
2020-12-19,4.39379075672907
2020-12-20,4.44790125521121
2020-12-21,4.73868382493895
2020-12-22,5.10110130034391
2020-12-23,5.16724625255404
2020-12-24,5.34928845318846
2020-12-25,4.78387300138971
2020-12-26,5.01566943494561
2020-12-27,4.75249423288189
2020-12-28,4.09124324936078
2020-12-29,4.34392835267933
2020-12-30,4.31966465870659
2020-12-31,4.094862315261
