"Date","Predicted_AvTemp"
2020-07-31,16.2967890743084
2020-08-01,16.5213945484879
2020-08-02,16.5564834896943
2020-08-03,16.3526864655718
2020-08-04,16.3624397080472
2020-08-05,16.5315896321524
2020-08-06,16.0462039152978
2020-08-07,16.0195588487586
2020-08-08,16.1654964968203
2020-08-09,16.3099906439441
2020-08-10,16.0688172314027
2020-08-11,15.9815599060309
2020-08-12,15.9995469186404
2020-08-13,16.3248621163491
2020-08-14,15.6846920625614
2020-08-15,15.5465251203012
2020-08-16,15.8494008068508
2020-08-17,15.8027561012329
2020-08-18,16.0367859541033
2020-08-19,15.7243299104682
2020-08-20,15.7234895258176
2020-08-21,15.6793325783598
2020-08-22,15.2958859299708
2020-08-23,15.4974668781733
2020-08-24,15.4154836436762
2020-08-25,15.7542312030057
2020-08-26,15.3000549368244
2020-08-27,15.5239044907685
2020-08-28,15.4015303684559
2020-08-29,14.9625563524146
2020-08-30,14.6891421308236
2020-08-31,14.8270869323723
2020-09-01,14.9736736424861
2020-09-02,15.2368903010906
2020-09-03,15.0792937136091
2020-09-04,15.2747797990944
2020-09-05,14.8219400251205
2020-09-06,14.9937433419492
2020-09-07,14.6762546437492
2020-09-08,14.6573928733874
2020-09-09,14.2663602193542
2020-09-10,14.6765255462184
2020-09-11,14.3745816406401
2020-09-12,13.5560702301777
2020-09-13,13.4461384435349
2020-09-14,13.5319841137262
2020-09-15,13.6305011233025
2020-09-16,13.5816012452942
2020-09-17,14.039601617067
2020-09-18,13.51572663734
2020-09-19,13.3356399714868
2020-09-20,12.9515459897882
2020-09-21,12.9257593184547
2020-09-22,13.1007543814846
2020-09-23,13.1227382633196
2020-09-24,12.6780457690826
2020-09-25,12.9458324031621
2020-09-26,13.0271880010367
2020-09-27,13.094515212871
2020-09-28,12.7833424356518
2020-09-29,12.4230911873121
2020-09-30,12.8676770561342
2020-10-01,12.6160513913117
2020-10-02,12.4228481988154
2020-10-03,12.2877333553458
2020-10-04,12.1537149452585
2020-10-05,11.9172179068585
2020-10-06,11.7974007477109
2020-10-07,11.3901900200927
2020-10-08,11.6610103152642
2020-10-09,11.565946488779
2020-10-10,11.4916729698939
2020-10-11,11.1077326516893
2020-10-12,11.1766808227365
2020-10-13,10.9309474049709
2020-10-14,10.9131740472934
2020-10-15,10.4356676423448
2020-10-16,10.7678048507911
2020-10-17,10.4428993990887
2020-10-18,10.6832818506071
2020-10-19,10.3760242192659
2020-10-20,10.3510252721238
2020-10-21,9.94136814397921
2020-10-22,10.2451717291038
2020-10-23,9.4755303538991
2020-10-24,9.43544068208898
2020-10-25,9.41832609404691
2020-10-26,9.43563006571593
2020-10-27,8.83574033399469
2020-10-28,8.95672735498525
2020-10-29,9.14184095455286
2020-10-30,8.97158364892993
2020-10-31,8.7634684680067
2020-11-01,8.75281110288497
2020-11-02,8.99643350824193
2020-11-03,8.84156784619121
2020-11-04,8.75551146346131
2020-11-05,8.15813117306112
2020-11-06,7.97674088471843
2020-11-07,8.13232014315198
2020-11-08,7.84923810349939
2020-11-09,7.38775411107962
2020-11-10,8.04931159425788
2020-11-11,7.93379416890469
2020-11-12,7.59321343157468
2020-11-13,7.31684117469051
2020-11-14,7.29597743839799
2020-11-15,6.57946979828121
2020-11-16,6.20902260031443
2020-11-17,6.45606477307931
2020-11-18,6.6889213900041
2020-11-19,6.4312702052886
2020-11-20,6.23933073074323
2020-11-21,6.65747950631734
2020-11-22,6.43659953493222
2020-11-23,6.69427101836449
2020-11-24,6.52913883315346
2020-11-25,6.8043110186547
2020-11-26,6.48384459801475
2020-11-27,6.07442688560781
2020-11-28,6.00811563386336
2020-11-29,6.15554721655587
2020-11-30,6.00303396829726
2020-12-01,6.71736907316154
2020-12-02,6.19905028765239
2020-12-03,5.44995834503193
2020-12-04,5.74083891844775
2020-12-05,6.00622879422388
2020-12-06,5.50913194038807
2020-12-07,5.17776405372513
2020-12-08,5.14009614071767
2020-12-09,5.4228530893759
2020-12-10,5.00386140038409
2020-12-11,4.97825191745456
2020-12-12,5.25541818065483
2020-12-13,5.43258760685055
2020-12-14,5.17758779544449
2020-12-15,5.39995519013101
2020-12-16,5.35342369105238
2020-12-17,5.45313282478538
2020-12-18,4.75629749303125
2020-12-19,4.64553541448396
2020-12-20,4.69117543729244
2020-12-21,4.97264163712901
2020-12-22,5.32470873616639
2020-12-23,5.38011464502153
2020-12-24,5.55009545835547
2020-12-25,4.96585550373098
2020-12-26,5.17681002585175
2020-12-27,4.8927254100927
2020-12-28,4.21109004038976
2020-12-29,4.44441446730049
2020-12-30,4.39622719744961
2020-12-31,4.14729172309601
