"Date","Predicted_AvTemp"
2020-04-15,8.71686010676791
2020-04-16,8.57319438783116
2020-04-17,8.60527993093617
2020-04-18,9.16116808823646
2020-04-19,8.80996174862678
2020-04-20,8.92519514174332
2020-04-21,9.48075737854641
2020-04-22,9.73324144140591
2020-04-23,9.59246161127285
2020-04-24,9.46635473325258
2020-04-25,9.63875743185124
2020-04-26,8.88240569376663
2020-04-27,9.15423852751162
2020-04-28,9.09607586176717
2020-04-29,9.36525228960642
2020-04-30,9.23433747804124
2020-05-01,9.21879404966486
2020-05-02,9.67281649426633
2020-05-03,9.99562326279701
2020-05-04,10.1850093957902
2020-05-05,10.5850334459574
2020-05-06,10.6567858402856
2020-05-07,10.4821190377706
2020-05-08,10.2563746476459
2020-05-09,10.6516204131463
2020-05-10,11.3344171267609
2020-05-11,10.8970883861735
2020-05-12,11.7336363376638
2020-05-13,11.2446412677851
2020-05-14,11.1959635125098
2020-05-15,11.6176891959892
2020-05-16,11.0206775753657
2020-05-17,11.1506840394124
2020-05-18,11.0966191468684
2020-05-19,11.4734064459239
2020-05-20,11.9103012344063
2020-05-21,12.0858953753248
2020-05-22,12.3509446729912
2020-05-23,12.3970898949653
2020-05-24,12.9104862426173
2020-05-25,12.1341640520796
2020-05-26,12.9199973871342
2020-05-27,13.147615284456
2020-05-28,12.6165369643311
2020-05-29,13.1556043149272
2020-05-30,13.3913999612155
2020-05-31,12.8441690406035
2020-06-01,13.7493188420307
2020-06-02,13.7308729366612
2020-06-03,13.2808082447787
2020-06-04,13.4149510026924
2020-06-05,13.491811222328
2020-06-06,13.2360160918589
2020-06-07,13.5655858413448
2020-06-08,13.7988478828622
2020-06-09,14.0898280588355
2020-06-10,14.0046015049311
2020-06-11,13.9850927407717
2020-06-12,13.9513514323806
2020-06-13,14.1579550992218
2020-06-14,14.0220900552201
2020-06-15,14.4939915372772
2020-06-16,14.5494279969604
2020-06-17,14.6550439163628
2020-06-18,14.4584853251943
2020-06-19,14.4139619515622
2020-06-20,14.9363400799489
2020-06-21,14.9163976156535
2020-06-22,14.4889069373576
2020-06-23,14.6209207359789
2020-06-24,15.164313827628
2020-06-25,15.0873497090253
2020-06-26,15.2991632961987
2020-06-27,15.2229980882557
2020-06-28,15.3344270893989
2020-06-29,15.4087703694411
2020-06-30,15.4998689719314
2020-07-01,15.709015723717
2020-07-02,16.2041388633134
2020-07-03,16.0313542671169
2020-07-04,15.8543373293151
